;id;nom;elo
0;2207608;UNION DE MALOUY;1473.3188740317712
1;2190889;URANA DU RIB;1435.0307038509802
2;2210454;UP LINE FAC;1483.7951452272894
3;2207619;UNE PASSION D'AR;1554.1515519415864
4;2176529;UNE PERLE RARE;1473.879554481587
5;2167960;ULA D'OCCAGNES;1430.2693749233392
6;2206439;USHUAIA QUICK;1528.4354087829631
7;2177447;UZA VIVA;1507.596548834718
8;2180238;UMAGA;1487.10883249395
9;2197815;UT D'YLEA;1493.8935081337531
10;2169071;UGO SAINT HELIER;1505.7781059070742
11;2202424;UGOLINVIEL;1492.2567088769833
12;2167708;ULK BLUE;1578.0459079568611
13;2205422;UNIQUE DARLING;1511.3502961566114
14;2210461;UCCELLO JET;1564.5527354027042
15;2181193;URANIUM JENILOU;1489.576454517709
16;2215846;ULKY LY;1521.5648921716152
17;2168956;ULYSSE DU BOUCHET;1459.5116834422925
18;2226225;UTILE CHARENTAIS;1495.3464260049875
19;2202429;URETZIO;1450.2528446664396
20;2197812;UN MAESTRO;1504.408095737826
21;2169814;UROS D'ASNOIS;1567.3562759547483
22;2088216;NALDA NOF;1529.122243758578
23;2176495;TURBO JET;1450.6607095450372
24;2091452;NONANT LE PIN;1525.917406433406
25;2115596;KNOWLEDGE FACE;1498.401353355668
26;2101255;TOPAZE DE GOURNAY;1529.883860578758
27;2089313;TSAR DE TONNERRE;1511.0737547035312
28;2089185;TONIO DE FANNY;1459.5550298047406
29;2092678;NIEVES VL;1491.2355385515248
30;2132016;AMOUR D'OCCAGNES;1547.2026337672764
31;2201307;TRUC DES PRES;1481.516614384563
32;2092502;NORIANA ROSSO;1506.1430167059825
33;2013490;QUARLA;1492.235294117647
34;101123;ORLANDO SPORT;1495.770056049936
35;2023953;READY CASH;1611.9742298242113
36;2004638;PARIS HAUFOR;1489.8340802347532
37;2018313;QUAKER JET;1532.179703179709
38;2023545;ROC MESLOIS;1482.2971270221863
39;100100;OYONNAX;1514.483884291632
40;2058575;MAIN WISE AS;1563.8389718944288
41;2060110;ICELAND;1480.9805307070121
42;2000669;PUNCHY;1544.537972362628
43;2028332;ROLLING D'HERIPRE;1522.7532932261158
44;2031945;RENOMMEE D'OBRET;1461.1490139203245
45;2020918;QUILON DU CHATELET;1460.1462174383746
46;2041415;SAVE THE QUICK;1560.843489061287
47;104308;PRIVATE LOVE;1517.8100715864596
48;2093602;YARRAH BOKO;1510.0509882607066
49;2044992;SEVERINO;1541.3259337642576
50;2034860;REVANCHE ROYALE;1513.7548941695645
51;2034149;ROSE DES LANDES;1471.4271820802348
52;2026434;REINE DE MELLERAY;1484.8117540042485
53;2034051;RIALTO;1492.4657634167181
54;2031485;ROYAL DU LYS;1538.3675826452616
55;2035442;ROSARIO DU CEDRE;1460.6186903976118
56;2033206;RADJAH GOUSSERIE;1540.9731328397002
57;2027926;ROCHEVILLE;1570.8109713127487
58;2029628;ROXANE DE BREMONT;1520.6517517055972
59;2033514;RASTA BEACH;1549.064599643202
60;2036215;ROYAL PIERRE;1478.0473782897934
61;2110389;TIFFANY BRODDA;1485.4727874562807
62;2116480;HUNTER BRODDE;1496.6666666666667
63;2151560;SILVER MIXO;1506.2242153598866
64;2114290;SIR HOLGER;1459.284932405661
65;2112046;REALITY PRIDE;1486.7070066494603
66;2033953;ROSA VOLO;1491.948671428078
67;2022972;QUANGO JET;1495.8957902273244
68;2055810;MO VEGH IO;1525.9196441345591
69;2029119;ROSACE BARBES;1457.9167263966137
70;2075434;SERVICE SECRET;1521.30262417301
71;2021591;QUELIZAC;1492.7261723139482
72;2078094;SWING D'ERONVILLE;1561.267012647101
73;2036741;REEFSCAPE;1477.9736020775822
74;2020025;QUI TER BLEKTE;1482.096847224048
75;2029067;RUBENS MESLOIS;1486.1084181779413
76;2022257;QUID DU VIVIER;1545.4843203452692
77;2035736;QUADRO DE RAY;1448.3705199849796
78;2023361;RYDER DE TAGOR;1545.5551449520117
79;2032430;RECIT JELOCA;1591.4968207695042
80;2034584;RIVIERE ESPERANCE;1579.8618566573193
81;2018519;QUOUDITCH DU PORH;1487.6268337799377
82;2094639;TABRIZ DU GITE;1552.228483539962
83;2101971;TIGER DE GINAI;1483.3931796688566
84;2098929;TIP TOP NELLIERE;1540.7686947104676
85;2111480;TAFAIKO SAX;1547.577292185227
86;2093633;TORERO DU BOUFFEY;1482.8315798435688
87;2095050;TREIZIEME JOUR;1555.925318040139
88;2160596;TOMIK A LA BRUYERE;1518.6354271375517
89;2096946;TWEN DU BEAUVOISIN;1500.3184686280442
90;2091894;TURNOVER;1521.6957501018858
91;2095036;TACTICIEN JIEL;1496.5526647363097
92;2097334;TONNERRE DE RETZ;1536.5877702790503
93;2169896;TONJO BLUE;1476.5063803960131
94;2151683;TABASCO DEVOL;1495.4341963007464
95;2138647;SANDALI GRAMMONT;1515.068561475272
96;2095276;SHAHAR DES PICANES;1491.6013449574816
97;2088050;SPEEDY BARBES;1525.5460376584554
98;2069284;SOLEIL DE FLEUR;1451.3124013283536
99;2095280;SUPER BERRY CHENOU;1477.9487706171224
100;2086424;SIRE DE LA CALADE;1577.946865400998
101;2068599;STROGOFF;1487.9227904145182
102;2069688;SIGNE;1477.1787683826517
103;2069657;SALVADOR TEJY;1504.4088699353445
104;2078515;SOCRATE DU DIGEON;1520.9834682387554
105;2194400;URIELLE DE CRESPIN;1479.8005502890087
106;2205191;ULMA D'AUBRIERE;1484.6063955653328
